"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2019","273.87","271.35","274.51","271.03","99.96M","0.43%"
"01/22/2019","272.71","274.08","274.60","271.45","68.87M","-0.47%"
"01/21/2019","274.00","274.99","275.14","272.29","86.55M","0.04%"
"01/18/2019","273.88","273.02","273.95","272.56","78.97M","0.74%"
"01/17/2019","271.88","271.66","273.05","270.81","86.75M","0.24%"
"01/16/2019","271.23","269.96","271.28","269.05","100.50M","0.48%"
"01/15/2019","269.93","265.62","270.02","265.37","87.17M","1.86%"
"01/14/2019","264.99","266.22","266.70","264.23","74.93M","-0.80%"
"01/11/2019","267.13","266.58","267.58","265.56","81.08M","0.59%"
"01/10/2019","265.55","265.73","266.85","264.61","99.83M","-0.02%"
"01/09/2019","265.60","260.95","266.05","260.87","98.75M","2.29%"
"01/08/2019","259.65","261.29","262.43","259.39","86.91M","-0.73%"
"01/07/2019","261.57","261.11","263.13","260.76","92.32M","1.43%"
"01/04/2019","257.89","255.62","258.12","254.55","91.20M","0.83%"
"01/03/2019","255.77","258.19","258.70","255.35","90.52M","-0.95%"
"01/02/2019","258.23","263.35","263.77","257.47","69.95M","-1.43%"
"12/28/2018","261.98","261.61","262.85","261.27","62.70M","0.54%"
"12/27/2018","260.57","261.53","261.71","259.73","84.46M","-0.16%"
"12/26/2018","260.98","261.09","262.49","259.35","92.49M","-1.31%"
"12/24/2018","264.45","263.51","265.09","262.96","61.96M","-0.23%"
"12/21/2018","265.06","263.66","265.06","263.15","92.60M","0.09%"
"12/20/2018","264.81","265.13","266.34","263.12","81.34M","-0.94%"
"12/19/2018","267.31","266.02","267.55","265.26","81.75M","0.80%"
"12/18/2018","265.18","264.42","266.83","263.93","90.33M","-0.43%"
"12/17/2018","266.33","265.81","267.19","265.41","71.45M","0.29%"
"12/14/2018","265.55","269.69","269.69","264.44","99.73M","-1.43%"
"12/13/2018","269.41","269.07","271.06","268.22","145.06M","0.35%"
"12/12/2018","268.47","266.00","268.84","265.55","83.69M","1.43%"
"12/11/2018","264.69","265.87","265.99","263.87","70.04M","-0.25%"
"12/10/2018","265.35","264.55","266.20","263.63","77.30M","-1.09%"
"12/07/2018","268.28","268.97","269.66","267.03","68.45M","0.41%"
"12/06/2018","267.18","270.18","270.18","266.61","86.09M","-1.59%"
"12/05/2018","271.49","269.53","272.38","269.47","75.64M","-0.66%"
"12/04/2018","273.29","275.08","275.72","272.03","80.80M","-1.05%"
"12/03/2018","276.18","275.70","276.98","273.59","89.07M","1.78%"
"11/30/2018","271.35","274.53","275.51","270.88","137.53M","-1.02%"
"11/29/2018","274.16","277.08","277.54","273.40","80.65M","0.26%"
"11/28/2018","273.45","272.64","273.53","271.35","79.83M","0.50%"
"11/27/2018","272.08","270.90","272.47","269.27","71.91M","0.85%"
"11/26/2018","269.79","266.43","269.95","266.41","75.65M","1.30%"
"11/23/2018","266.33","268.12","268.54","264.86","58.35M","-0.53%"
"11/22/2018","267.76","268.51","269.11","267.15","64.41M","-0.19%"
"11/21/2018","268.27","265.96","268.49","264.95","81.84M","-0.49%"
"11/20/2018","269.58","268.54","270.58","268.54","80.90M","-1.00%"
"11/19/2018","272.31","272.01","274.05","270.83","75.01M","0.24%"
"11/16/2018","271.65","272.95","273.52","271.06","74.60M","0.04%"
"11/15/2018","271.54","267.93","271.69","267.68","74.36M","0.99%"
"11/14/2018","268.88","269.58","270.01","267.75","87.33M","-0.30%"
"11/13/2018","269.70","267.03","269.89","264.63","88.28M","-0.69%"
"11/12/2018","271.57","268.66","272.27","268.64","78.00M","0.09%"
"11/09/2018","271.33","272.25","273.57","270.85","80.92M","-0.29%"
"11/08/2018","272.11","274.88","276.34","272.07","99.22M","0.61%"
"11/07/2018","270.45","271.43","273.79","269.77","119.32M","-0.41%"
"11/06/2018","271.57","271.01","272.01","268.57","77.83M","0.56%"
"11/05/2018","270.07","270.22","270.45","266.67","81.49M","-0.91%"
"11/02/2018","272.56","266.16","272.79","265.82","111.23M","3.65%"
"11/01/2018","262.95","264.72","266.97","262.77","102.28M","-0.40%"
"10/31/2018","264.01","263.55","264.14","261.03","107.85M","0.59%"
"10/30/2018","262.47","259.15","264.74","259.06","122.39M","0.88%"
"10/29/2018","260.19","262.82","265.29","259.84","109.74M","-0.95%"
"10/26/2018","262.69","267.04","267.04","260.16","111.38M","-1.51%"
"10/25/2018","266.72","264.46","267.09","262.97","120.41M","-1.71%"
"10/24/2018","271.36","274.07","274.24","270.64","99.13M","-0.43%"
"10/23/2018","272.54","277.31","277.57","270.72","88.69M","-2.46%"
"10/22/2018","279.40","276.78","279.89","275.99","62.45M","0.28%"
"10/19/2018","278.63","275.08","279.03","273.81","74.65M","0.41%"
"10/18/2018","277.48","278.73","280.01","277.30","68.81M","-0.92%"
"10/17/2018","280.05","280.07","281.99","279.10","75.39M","1.14%"
"10/16/2018","276.90","278.73","279.52","276.22","60.61M","-0.10%"
"10/15/2018","277.19","278.35","278.91","276.49","73.19M","-0.78%"
"10/12/2018","279.37","275.82","281.26","275.43","101.67M","1.53%"
"10/11/2018","275.15","281.52","282.65","275.15","144.52M","-4.41%"
"10/10/2018","287.85","290.23","290.37","286.92","117.74M","-0.71%"
"10/08/2018","289.91","290.02","292.29","289.91","69.77M","-0.47%"
"10/05/2018","291.28","291.42","292.66","289.33","93.62M","-0.17%"
"10/04/2018","291.78","296.42","296.42","291.26","107.33M","-1.60%"
"10/02/2018","296.53","300.20","300.93","296.36","86.57M","-1.21%"
"10/01/2018","300.17","301.55","301.97","299.30","77.26M","-0.11%"
"09/28/2018","300.51","302.53","302.64","299.83","111.43M","-0.69%"
"09/27/2018","302.59","299.54","302.60","299.54","120.50M","0.59%"
"09/21/2018","300.81","299.84","300.81","298.90","124.34M","0.59%"
"09/20/2018","299.04","297.47","300.45","297.12","97.94M","0.81%"
"09/19/2018","296.64","297.63","297.72","295.50","94.20M","0.18%"
"09/18/2018","296.10","293.06","296.51","293.03","77.06M","0.29%"
"09/17/2018","295.23","296.70","296.74","294.14","64.92M","-0.69%"
"09/14/2018","297.29","295.19","297.38","295.04","83.09M","1.67%"
"09/13/2018","292.42","292.50","293.42","291.78","98.54M","0.02%"
"09/12/2018","292.35","292.74","293.29","290.89","87.63M","-0.04%"
"09/11/2018","292.46","293.42","294.75","291.49","83.41M","-0.42%"
"09/10/2018","293.70","292.37","294.06","292.25","84.20M","0.29%"
"09/07/2018","292.86","292.26","293.79","290.69","90.39M","-0.48%"
"09/06/2018","294.28","294.23","295.82","293.62","79.88M","-0.23%"
"09/05/2018","294.96","297.89","298.40","294.37","81.06M","-1.29%"
"09/04/2018","298.80","297.72","299.20","296.86","64.65M","0.44%"
"09/03/2018","297.49","299.15","299.28","296.85","64.70M","-0.86%"
"08/31/2018","300.07","296.49","300.07","296.09","107.57M","0.68%"
"08/30/2018","298.05","298.44","299.99","297.37","80.68M","0.00%"
"08/29/2018","298.05","297.31","298.23","296.63","81.22M","0.28%"
"08/28/2018","297.22","298.67","298.95","296.60","84.39M","0.13%"
"08/27/2018","296.83","296.21","297.34","295.30","85.30M","0.44%"
"08/24/2018","295.54","293.26","295.91","292.53","70.16M","0.42%"
"08/23/2018","294.29","294.21","294.37","292.39","73.75M","0.44%"
"08/22/2018","293.00","292.45","293.83","291.93","81.68M","0.37%"
"08/21/2018","291.93","288.51","292.41","287.94","79.70M","1.15%"
"08/20/2018","288.61","289.78","290.93","288.15","74.15M","0.01%"
"08/17/2018","288.57","288.57","289.35","287.78","67.29M","0.11%"
"08/16/2018","288.24","287.10","289.05","285.42","93.69M","-0.98%"
"08/14/2018","291.08","290.03","291.64","289.61","75.90M","0.42%"
"08/13/2018","289.85","291.21","292.09","288.11","94.72M","-1.29%"
"08/10/2018","293.64","295.93","296.10","293.05","94.30M","-1.27%"
"08/09/2018","297.41","297.23","297.41","295.61","87.04M","0.07%"
"08/08/2018","297.19","297.97","298.46","296.78","76.31M","0.00%"
"08/07/2018","297.18","295.79","297.38","294.37","70.32M","0.66%"
"08/06/2018","295.24","295.79","297.37","294.78","70.15M","-0.13%"
"08/03/2018","295.61","294.45","295.85","293.59","63.19M","0.70%"
"08/02/2018","293.55","298.25","298.54","292.89","75.90M","-1.72%"
"08/01/2018","298.69","298.32","299.96","298.06","70.93M","0.42%"
"07/31/2018","297.45","297.01","297.79","296.14","71.87M","0.05%"
"07/30/2018","297.29","297.01","298.00","295.99","66.42M","-0.16%"
"07/27/2018","297.78","297.29","297.88","296.21","71.33M","0.28%"
"07/26/2018","296.95","296.20","298.22","295.11","93.05M","0.71%"
"07/25/2018","294.85","295.99","297.17","294.29","85.72M","-0.22%"
"07/24/2018","295.49","294.92","296.05","293.28","99.97M","0.32%"
"07/23/2018","294.56","296.81","296.81","293.80","87.89M","-0.80%"
"07/20/2018","296.95","295.78","297.52","294.05","76.11M","0.35%"
"07/19/2018","295.90","297.71","297.94","295.52","85.40M","-0.19%"
"07/18/2018","296.47","299.20","300.24","296.08","78.88M","-0.14%"
"07/17/2018","296.88","297.46","298.15","295.74","77.99M","-0.16%"
"07/16/2018","297.37","298.71","299.56","297.06","69.36M","-0.43%"
"07/13/2018","298.65","295.88","298.99","295.86","88.56M","1.44%"
"07/12/2018","294.41","294.94","296.63","293.77","94.35M","-0.01%"
"07/11/2018","294.43","293.80","295.27","291.77","102.40M","-0.59%"
"07/10/2018","296.19","297.14","297.99","295.84","74.33M","0.34%"
"07/09/2018","295.20","293.88","296.63","292.58","80.24M","0.71%"
"07/06/2018","293.11","292.04","294.73","290.09","100.95M","0.51%"
"07/05/2018","291.63","292.12","293.60","289.90","64.86M","-0.22%"
"07/04/2018","292.26","293.54","294.63","291.87","67.01M","-0.37%"
"07/03/2018","293.35","294.89","295.06","290.89","88.70M","0.14%"
"07/02/2018","292.93","299.12","300.04","292.93","93.23M","-2.25%"
"06/29/2018","299.66","299.37","300.28","295.97","91.79M","0.47%"
"06/28/2018","298.26","299.91","300.83","297.72","88.46M","-1.32%"
"06/27/2018","302.25","302.73","304.29","301.92","100.17M","-0.17%"
"06/26/2018","302.76","300.30","303.83","299.50","95.03M","-0.20%"
"06/25/2018","303.37","302.77","303.99","300.69","83.14M","-0.11%"
"06/22/2018","303.69","298.81","303.72","298.71","92.74M","0.89%"
"06/21/2018","301.02","304.06","305.04","301.02","101.20M","-0.99%"
"06/20/2018","304.02","302.95","305.69","301.83","104.27M","0.89%"
"06/19/2018","301.35","304.92","305.79","300.74","117.68M","-1.31%"
"06/18/2018","305.35","308.73","308.95","303.77","121.13M","-1.09%"
"06/15/2018","308.73","312.43","312.55","308.71","127.40M","-0.79%"
"06/14/2018","311.20","314.60","314.82","311.03","147.74M","-1.78%"
"06/12/2018","316.84","317.81","318.30","316.21","122.23M","-0.12%"
"06/11/2018","317.22","315.24","317.35","314.24","103.06M","0.71%"
"06/08/2018","314.97","316.94","317.25","314.53","103.10M","-0.85%"
"06/07/2018","317.67","317.94","319.19","317.03","108.02M","0.60%"
"06/05/2018","315.76","315.12","316.07","312.83","105.96M","0.29%"
"06/04/2018","314.84","313.70","315.46","313.26","104.43M","0.52%"
"06/01/2018","313.22","310.13","314.14","309.87","120.95M","0.74%"
"05/31/2018","310.92","312.01","312.26","309.84","228.47M","0.54%"
"05/30/2018","309.26","314.64","315.20","308.07","135.72M","-2.19%"
"05/29/2018","316.20","318.70","319.40","316.18","117.36M","-0.87%"
"05/28/2018","318.99","318.37","319.99","318.04","147.74M","0.30%"
"05/25/2018","318.05","315.92","318.88","315.43","130.29M","0.18%"
"05/24/2018","317.48","318.93","319.46","316.55","83.14M","-0.26%"
"05/23/2018","318.31","316.45","319.04","316.01","122.35M","0.65%"
"05/21/2018","316.25","315.74","317.19","313.45","96.77M","0.28%"
"05/18/2018","315.37","315.50","315.80","314.46","83.89M","0.34%"
"05/17/2018","314.29","317.33","317.77","314.29","107.63M","-0.53%"
"05/16/2018","315.97","313.81","316.62","313.78","129.02M","0.33%"
"05/15/2018","314.94","317.73","318.35","314.57","128.39M","-0.87%"
"05/14/2018","317.72","318.93","319.50","317.09","141.54M","-0.25%"
"05/11/2018","318.51","318.03","319.70","317.86","112.40M","0.38%"
"05/10/2018","317.31","316.51","317.34","315.11","120.90M","0.92%"
"05/09/2018","314.42","315.93","316.08","312.60","123.61M","-0.46%"
"05/08/2018","315.87","317.79","319.53","314.95","141.25M","-0.28%"
"05/04/2018","316.75","320.56","321.00","316.75","173.91M","-1.19%"
"05/03/2018","320.55","322.83","322.95","320.55","117.28M","-0.61%"
"05/02/2018","322.53","323.56","323.97","321.99","158.30M","-0.32%"
"04/30/2018","323.56","321.93","323.58","321.66","139.57M","0.86%"
"04/27/2018","320.80","321.39","322.93","319.43","92.19M","0.86%"
"04/26/2018","318.08","315.55","319.06","314.95","91.04M","1.30%"
"04/25/2018","313.99","313.09","314.43","312.10","82.18M","-0.59%"
"04/24/2018","315.86","318.24","318.30","314.43","94.69M","-0.64%"
"04/23/2018","317.89","317.32","318.28","316.50","108.89M","0.00%"
"04/20/2018","317.89","318.60","319.39","317.29","104.39M","-0.70%"
"04/19/2018","320.12","319.26","320.68","318.47","116.87M","0.46%"
"04/18/2018","318.64","316.58","319.28","316.55","93.16M","1.27%"
"04/17/2018","314.64","315.44","316.48","313.95","73.08M","-0.17%"
"04/16/2018","315.17","316.45","316.53","314.14","69.23M","0.10%"
"04/13/2018","314.86","314.42","315.71","313.77","92.86M","0.52%"
"04/12/2018","313.22","313.92","314.69","312.99","95.16M","0.09%"
"04/11/2018","312.94","314.83","315.45","312.44","108.37M","-0.32%"
"04/10/2018","313.94","312.53","314.77","309.58","91.83M","0.16%"
"04/09/2018","313.45","310.88","313.88","310.86","101.64M","0.59%"
"04/06/2018","311.61","310.39","312.32","309.73","107.25M","-0.46%"
"04/05/2018","313.04","311.12","314.53","310.30","103.60M","1.46%"
"04/04/2018","308.54","314.21","314.21","308.33","139.80M","-1.54%"
"04/03/2018","313.38","311.03","313.38","309.91","132.27M","-0.20%"
"04/02/2018","314.00","315.56","317.07","313.62","85.96M","-0.19%"
"03/30/2018","314.61","316.19","316.92","314.59","111.26M","0.25%"
"03/29/2018","313.82","312.03","314.45","310.80","85.49M","0.64%"
"03/28/2018","311.81","312.54","313.06","310.35","95.21M","-1.43%"
"03/27/2018","316.34","317.22","317.39","315.24","86.17M","0.46%"
"03/26/2018","314.89","311.93","314.89","309.85","82.45M","0.79%"
"03/23/2018","312.42","316.60","317.13","311.78","102.46M","-3.37%"
"03/22/2018","323.32","322.97","324.72","321.80","91.62M","0.53%"
"03/21/2018","321.60","322.19","322.85","321.46","72.02M","-0.06%"
"03/20/2018","321.79","317.79","321.80","317.66","65.02M","0.45%"
"03/19/2018","320.35","322.57","322.80","319.72","73.05M","-0.78%"
"03/16/2018","322.88","322.94","323.42","320.30","75.86M","0.04%"
"03/15/2018","322.74","322.06","323.44","319.76","70.22M","0.23%"
"03/14/2018","321.99","320.72","322.27","320.39","76.08M","-0.31%"
"03/13/2018","322.98","320.98","322.98","320.37","96.76M","0.71%"
"03/12/2018","320.70","321.32","321.86","319.69","93.55M","0.95%"
"03/09/2018","317.67","316.06","320.47","314.87","108.41M","0.92%"
"03/08/2018","314.78","313.62","314.78","311.04","92.59M","1.17%"
"03/07/2018","311.14","311.57","314.11","309.11","97.31M","0.22%"
"03/06/2018","310.46","308.15","310.65","306.95","87.81M","1.93%"
"03/05/2018","304.58","308.39","308.79","304.46","66.49M","-1.22%"
"03/02/2018","308.35","310.11","310.42","306.88","83.59M","-1.44%"
"02/28/2018","312.86","315.89","317.42","312.75","94.90M","-1.25%"
"02/27/2018","316.83","319.52","320.71","316.83","69.20M","-0.16%"
"02/26/2018","317.34","318.49","318.60","316.12","86.35M","0.17%"
"02/23/2018","316.81","313.89","316.81","313.89","74.33M","1.49%"
"02/22/2018","312.17","312.72","313.49","311.13","65.20M","-0.73%"
"02/21/2018","314.47","313.14","314.95","310.99","61.42M","0.52%"
"02/20/2018","312.83","315.19","315.73","312.20","56.03M","-1.19%"
"02/19/2018","316.61","318.42","318.80","314.51","70.08M","0.70%"
"02/14/2018","314.40","313.33","315.53","312.81","69.23M","1.14%"
"02/13/2018","310.87","310.45","314.15","309.23","86.76M","0.89%"
"02/12/2018","308.13","306.91","309.65","305.17","84.61M","1.08%"
"02/09/2018","304.83","303.54","306.34","303.47","103.31M","-2.18%"
"02/08/2018","311.62","310.84","314.24","309.95","111.64M","0.37%"
"02/07/2018","310.48","322.06","322.10","310.47","106.92M","-2.37%"
"02/06/2018","318.01","316.62","319.15","312.62","126.68M","-1.63%"
"02/05/2018","323.29","322.05","324.64","320.60","101.94M","-1.14%"
"02/02/2018","327.01","332.69","332.69","326.30","100.57M","-1.90%"
"02/01/2018","333.36","335.06","335.66","332.93","92.49M","-0.01%"
"01/31/2018","333.38","332.38","338.48","331.65","113.80M","-0.01%"
"01/30/2018","333.40","336.62","337.88","333.40","109.65M","-1.38%"
"01/29/2018","338.05","337.28","339.27","337.05","121.23M","0.80%"
"01/26/2018","335.38","333.75","335.38","332.51","112.87M","0.39%"
"01/25/2018","334.08","330.67","334.50","330.60","124.68M","0.96%"
"01/24/2018","330.91","330.37","332.44","329.86","89.71M","-0.01%"
"01/23/2018","330.93","327.42","330.93","327.17","102.54M","1.43%"
"01/22/2018","326.27","328.78","328.84","324.56","80.82M","-0.99%"
"01/19/2018","329.52","329.81","330.55","328.51","94.69M","0.12%"
"01/18/2018","329.13","331.03","331.88","328.77","94.90M","-0.02%"
"01/17/2018","329.19","329.31","330.21","328.03","95.20M","-0.25%"
"01/16/2018","330.02","327.44","330.50","326.65","107.82M","0.80%"
"01/15/2018","327.39","328.57","328.94","326.21","98.45M","0.21%"
"01/12/2018","326.72","327.34","327.50","324.22","143.38M","0.32%"
"01/11/2018","325.67","326.92","327.98","325.07","120.94M","-0.59%"
"01/10/2018","327.61","330.87","330.97","327.07","140.73M","-0.80%"
"01/09/2018","330.25","330.67","332.70","328.53","100.98M","-0.31%"
"01/08/2018","331.28","330.83","331.65","328.47","88.48M","0.70%"
"01/05/2018","328.97","326.06","329.03","325.78","96.16M","1.35%"
"01/04/2018","324.58","329.52","329.52","324.58","106.56M","-0.78%"
"01/03/2018","327.13","327.13","328.37","326.56","109.85M","0.35%"
"01/02/2018","326.00","325.73","326.45","324.30","70.74M","0.39%"
"12/28/2017","324.74","320.63","324.74","320.34","68.94M","1.40%"
"12/27/2017","320.25","318.18","320.25","316.90","74.28M","0.43%"
"12/26/2017","318.89","322.14","323.43","318.89","87.52M","-0.72%"
"12/22/2017","321.21","320.86","321.89","319.55","81.17M","0.47%"
"12/21/2017","319.72","325.82","325.88","319.72","86.54M","-1.86%"
"12/20/2017","325.79","326.20","327.51","325.55","66.25M","-0.30%"
"12/19/2017","326.76","327.62","329.43","325.82","86.09M","0.05%"
"12/18/2017","326.60","327.09","327.16","325.64","103.11M","0.11%"
"12/15/2017","326.23","327.39","328.34","325.36","128.65M","0.46%"
"12/14/2017","324.74","327.00","331.22","324.74","134.16M","-0.44%"
"12/13/2017","326.18","324.14","326.58","323.13","90.54M","0.65%"
"12/12/2017","324.07","325.15","325.26","323.27","91.13M","-0.31%"
"12/11/2017","325.09","325.13","325.40","323.34","90.62M","0.13%"
"12/08/2017","324.68","324.84","325.38","323.42","125.46M","0.34%"
"12/07/2017","323.59","325.31","325.53","322.39","128.72M","-0.29%"
"12/06/2017","324.52","329.48","329.51","324.52","129.65M","-1.54%"
"12/05/2017","329.61","326.77","330.17","326.34","97.57M","0.26%"
"12/04/2017","328.77","326.31","328.77","324.88","91.08M","1.23%"
"12/01/2017","324.78","326.85","326.85","324.50","82.20M","-0.14%"
"11/30/2017","325.25","328.45","329.55","324.82","121.25M","-1.64%"
"11/29/2017","330.68","331.41","332.22","330.04","67.85M","-0.09%"
"11/28/2017","330.99","330.19","331.58","328.51","93.03M","0.44%"
"11/27/2017","329.53","335.24","335.61","329.47","91.21M","-1.76%"
"11/24/2017","335.44","334.77","335.44","333.86","73.26M","0.28%"
"11/23/2017","334.51","335.66","335.89","333.99","71.02M","-0.29%"
"11/22/2017","335.49","335.93","337.05","334.62","114.42M","0.59%"
"11/21/2017","333.51","333.78","334.92","332.70","123.28M","0.18%"
"11/20/2017","332.92","334.43","335.18","332.26","76.77M","-0.38%"
"11/17/2017","334.18","336.05","338.04","334.18","92.93M","-0.05%"
"11/16/2017","334.36","332.75","334.92","331.84","82.13M","0.66%"
"11/15/2017","332.17","333.39","333.60","331.36","112.56M","-0.43%"
"11/14/2017","333.62","334.63","334.73","333.13","94.19M","-0.21%"
"11/13/2017","334.33","336.63","337.34","333.73","91.51M","-0.49%"
"11/10/2017","335.96","335.64","336.69","334.63","86.25M","-0.35%"
"11/09/2017","337.14","338.55","338.59","334.99","108.97M","-0.20%"
"11/08/2017","337.80","335.20","338.90","335.02","114.01M","0.31%"
"11/07/2017","336.76","337.23","338.35","336.00","114.25M","-0.19%"
"11/06/2017","337.40","338.66","339.01","334.53","77.98M","-0.42%"
"11/03/2017","338.83","339.08","339.12","336.16","75.76M","0.39%"
"11/02/2017","337.53","339.33","339.59","336.83","86.22M","-0.36%"
"11/01/2017","338.76","335.67","338.76","335.60","93.84M","1.56%"
"10/31/2017","333.57","330.05","334.40","329.66","97.63M","0.97%"
"10/30/2017","330.38","331.72","331.72","329.62","90.39M","0.35%"
"10/27/2017","329.23","327.50","329.75","326.62","90.50M","0.69%"
"10/26/2017","326.99","328.63","329.65","326.99","99.45M","-0.70%"
"10/25/2017","329.31","329.75","330.05","327.84","83.84M","0.11%"
"10/24/2017","328.96","329.34","330.12","328.91","70.81M","-0.15%"
"10/23/2017","329.45","330.24","330.55","328.50","75.01M","0.17%"
"10/20/2017","328.89","327.08","328.89","327.02","99.62M","0.74%"
"10/19/2017","326.47","328.67","329.34","326.04","90.04M","-0.59%"
"10/18/2017","328.40","328.06","329.43","327.13","75.59M","-0.03%"
"10/17/2017","328.51","328.69","329.21","327.84","76.86M","0.21%"
"10/16/2017","327.82","328.57","329.42","326.99","85.19M","0.14%"
"10/13/2017","327.35","327.70","328.44","326.65","100.70M","-0.23%"
"10/12/2017","328.11","326.58","328.11","325.96","98.83M","0.61%"
"10/11/2017","326.12","323.97","326.20","323.43","86.13M","1.13%"
"10/10/2017","322.49","321.29","324.00","320.57","99.58M","1.97%"
"09/29/2017","316.27","314.60","316.45","314.60","63.21M","0.77%"
"09/28/2017","313.85","314.32","315.17","312.88","70.54M","0.01%"
"09/27/2017","313.82","314.73","314.73","313.32","66.67M","-0.15%"
"09/26/2017","314.29","314.96","315.68","313.68","85.81M","-0.67%"
"09/25/2017","316.40","316.81","317.35","315.30","78.66M","-0.10%"
"09/22/2017","316.71","318.06","319.15","315.47","91.11M","-0.48%"
"09/21/2017","318.25","318.38","319.23","317.40","92.12M","-0.07%"
"09/20/2017","318.48","319.10","320.40","317.19","93.16M","-0.01%"
"09/19/2017","318.51","319.04","319.45","318.03","89.27M","-0.13%"
"09/18/2017","318.93","314.31","318.93","314.17","77.35M","1.67%"
"09/15/2017","313.69","311.19","313.69","310.82","92.79M","0.37%"
"09/14/2017","312.52","310.82","312.52","309.75","132.26M","0.81%"
"09/13/2017","310.00","311.16","312.24","309.76","86.74M","-0.14%"
"09/12/2017","310.42","311.70","311.78","309.53","70.41M","0.19%"
"09/11/2017","309.83","309.06","311.26","308.95","81.06M","0.78%"
"09/08/2017","307.43","307.68","308.10","306.63","69.04M","0.15%"
"09/07/2017","306.97","304.40","307.56","304.36","80.37M","1.25%"
"09/06/2017","303.18","303.62","303.85","302.41","91.54M","-0.29%"
"09/05/2017","304.06","305.64","305.66","303.06","75.19M","-0.04%"
"09/04/2017","304.19","302.52","306.38","302.45","67.73M","-1.17%"
"09/01/2017","307.78","308.85","309.43","306.82","75.66M","-0.16%"
"08/31/2017","308.28","309.77","310.33","307.14","99.27M","-0.44%"
"08/30/2017","309.65","309.08","309.65","308.45","59.53M","0.33%"
"08/29/2017","308.64","307.46","308.64","304.24","65.55M","-0.29%"
"08/28/2017","309.53","310.69","311.79","308.89","63.87M","-0.54%"
"08/25/2017","311.21","311.56","312.16","310.24","73.86M","0.15%"
"08/24/2017","310.73","310.14","311.73","309.72","72.20M","0.33%"
"08/23/2017","309.71","311.02","311.52","308.85","62.66M","0.12%"
"08/22/2017","309.34","308.66","309.93","308.50","63.19M","0.39%"
"08/21/2017","308.14","309.09","309.09","307.56","62.87M","-0.08%"
"08/18/2017","308.39","305.91","309.08","305.90","77.62M","-0.20%"
"08/17/2017","309.02","307.85","309.58","307.16","99.26M","0.61%"
"08/16/2017","307.16","308.27","308.66","306.59","89.40M","0.73%"
"08/14/2017","304.93","304.99","305.84","303.75","68.09M","0.73%"
"08/11/2017","302.72","303.37","304.96","301.32","96.75M","-1.83%"
"08/10/2017","308.37","308.30","309.78","305.73","105.19M","-0.37%"
"08/09/2017","309.52","311.20","312.34","309.18","73.81M","-1.24%"
"08/08/2017","313.40","314.94","315.66","311.99","71.59M","-0.18%"
"08/07/2017","313.96","314.34","315.75","313.24","68.36M","0.16%"
"08/04/2017","313.46","312.80","314.14","311.89","79.35M","0.37%"
"08/03/2017","312.29","316.95","317.02","310.22","112.32M","-1.70%"
"08/02/2017","317.69","318.58","318.86","317.17","94.04M","0.21%"
"08/01/2017","317.04","313.58","318.58","313.19","81.84M","0.78%"
"07/31/2017","314.60","312.73","314.81","312.20","82.98M","0.15%"
"07/28/2017","314.13","319.01","319.18","313.72","100.38M","-1.99%"
"07/27/2017","320.51","320.63","321.46","319.51","75.49M","0.33%"
"07/26/2017","319.46","320.86","320.90","318.68","96.65M","-0.22%"
"07/25/2017","320.15","321.70","322.16","319.72","82.69M","-0.58%"
"07/24/2017","322.01","321.74","322.01","320.82","71.71M","0.07%"
"07/21/2017","321.79","320.17","322.01","320.00","81.10M","0.37%"
"07/20/2017","320.61","319.68","320.99","318.67","81.10M","0.53%"
"07/19/2017","318.91","319.15","319.15","317.52","77.08M","0.08%"
"07/18/2017","318.65","318.38","318.66","317.59","80.89M","0.04%"
"07/17/2017","318.52","319.22","319.45","317.86","74.54M","0.37%"
"07/14/2017","317.35","317.70","318.29","316.81","103.19M","0.32%"
"07/13/2017","316.35","315.46","318.40","315.03","94.92M","0.88%"
"07/12/2017","313.58","313.50","314.30","313.21","89.12M","0.00%"
"07/11/2017","313.59","312.04","313.70","311.50","85.93M","0.68%"
"07/10/2017","311.46","311.65","312.41","310.72","78.67M","0.26%"
"07/07/2017","310.66","310.17","311.45","309.62","87.67M","-0.39%"
"07/06/2017","311.88","312.17","312.50","310.76","73.59M","0.04%"
"07/05/2017","311.77","309.87","312.10","309.64","68.31M","0.42%"
"07/04/2017","310.46","312.42","312.82","309.78","89.18M","-0.62%"
"07/03/2017","312.39","312.50","312.93","310.85","71.75M","0.20%"
"06/30/2017","311.76","310.61","311.76","310.17","73.22M","-0.26%"
"06/29/2017","312.56","312.86","313.79","312.26","103.11M","0.55%"
"06/28/2017","310.84","310.71","312.03","310.47","94.92M","-0.41%"
"06/27/2017","312.12","311.72","312.95","311.05","131.75M","0.07%"
"06/26/2017","311.89","310.53","312.22","310.13","71.90M","0.53%"
"06/23/2017","310.26","309.36","310.58","308.96","81.46M","0.26%"
"06/22/2017","309.47","308.60","309.47","307.28","88.48M","0.63%"
"06/21/2017","307.52","307.61","308.00","306.13","100.93M","-0.58%"
"06/20/2017","309.31","310.55","310.63","308.72","122.39M","0.23%"
"06/19/2017","308.61","307.14","309.29","306.19","87.80M","0.59%"
"06/16/2017","306.79","306.97","307.40","305.82","87.84M","0.03%"
"06/15/2017","306.69","308.02","308.83","305.04","95.41M","-0.41%"
"06/14/2017","307.95","309.53","310.05","307.03","113.45M","-0.02%"
