날짜,monthth,종가
2015-03-16,350,43.88
2015-03-17,350,43.46
2015-03-18,350,44.66
2015-03-19,350,43.96
2015-03-20,350,45.72
2015-03-23,350,47.45
2015-03-24,350,47.51
2015-03-25,350,49.21
2015-03-26,350,51.43
2015-03-27,350,48.87
2015-03-30,350,48.68
2015-03-31,350,47.6
2015-04-01,351,50.09
2015-04-02,351,49.14
2015-04-03,351,49.14
2015-04-06,351,52.14
2015-04-07,351,53.98
2015-04-08,351,50.42
2015-04-09,351,50.79
2015-04-10,351,51.64
2015-04-13,351,51.91
2015-04-14,351,53.29
2015-04-15,351,56.39
2015-04-16,351,56.71
2015-04-17,351,55.74
2015-04-20,351,56.38
2015-04-21,351,55.26
2015-04-22,351,56.16
2015-04-23,351,57.74
2015-04-24,351,57.15
2015-04-27,351,56.99
2015-04-28,351,57.06
2015-04-29,351,58.58
2015-04-30,351,59.63
2015-05-01,352,59.15
2015-05-04,352,58.93
2015-05-05,352,60.4
2015-05-06,352,60.93
2015-05-07,352,58.94
2015-05-08,352,59.39
2015-05-11,352,59.25
2015-05-12,352,60.75
2015-05-13,352,60.5
2015-05-14,352,59.88
2015-05-15,352,59.69
2015-05-18,352,59.43
2015-05-19,352,57.26
2015-05-20,352,58.98
2015-05-21,352,60.72
2015-05-22,352,59.72
2015-05-24,352,59.92
2015-05-25,352,59.85
2015-05-26,352,58.03
2015-05-27,352,57.51
2015-05-28,352,57.68
2015-05-29,352,60.3
2015-06-01,353,60.2
2015-06-02,353,61.26
2015-06-03,353,59.64
2015-06-04,353,58.0
2015-06-05,353,59.13
2015-06-08,353,58.14
2015-06-09,353,60.14
2015-06-10,353,61.43
2015-06-11,353,60.77
2015-06-12,353,59.96
2015-06-15,353,59.52
2015-06-16,353,59.97
2015-06-17,353,59.92
2015-06-18,353,60.45
2015-06-19,353,59.61
2015-06-22,353,59.68
2015-06-23,353,61.01
2015-06-24,353,60.27
2015-06-25,353,59.7
2015-06-26,353,59.63
2015-06-29,353,58.33
2015-06-30,353,59.47
2015-07-01,354,56.96
2015-07-02,354,56.93
2015-07-03,354,55.52
2015-07-06,354,52.53
2015-07-07,354,52.33
2015-07-08,354,51.65
2015-07-09,354,52.78
2015-07-10,354,52.74
2015-07-13,354,52.2
2015-07-14,354,53.04
2015-07-15,354,51.41
2015-07-16,354,50.91
2015-07-17,354,50.89
2015-07-20,354,50.15
2015-07-21,354,50.36
2015-07-22,354,49.19
2015-07-23,354,48.45
2015-07-24,354,48.14
2015-07-27,354,47.39
2015-07-28,354,47.98
2015-07-29,354,48.79
2015-07-30,354,48.52
2015-07-31,354,47.12
2015-08-03,355,45.17
2015-08-04,355,45.74
2015-08-05,355,45.15
2015-08-06,355,44.66
2015-08-07,355,43.87
2015-08-10,355,44.96
2015-08-11,355,43.08
2015-08-12,355,43.3
2015-08-13,355,42.23
2015-08-14,355,42.5
2015-08-17,355,41.87
2015-08-18,355,42.62
2015-08-19,355,40.8
2015-08-20,355,41.14
2015-08-21,355,40.45
2015-08-24,355,38.24
2015-08-25,355,39.31
2015-08-26,355,38.6
2015-08-27,355,42.56
2015-08-28,355,45.22
2015-08-31,355,49.2
2015-09-01,356,45.41
2015-09-02,356,46.25
2015-09-03,356,46.75
2015-09-04,356,46.05
2015-09-06,356,45.72
2015-09-07,356,44.7
2015-09-08,356,45.94
2015-09-09,356,44.15
2015-09-10,356,45.92
2015-09-11,356,44.63
2015-09-14,356,44.0
2015-09-15,356,44.59
2015-09-16,356,47.15
2015-09-17,356,46.9
2015-09-18,356,44.68
2015-09-21,356,46.68
2015-09-22,356,45.83
2015-09-23,356,44.48
2015-09-24,356,44.91
2015-09-25,356,45.7
2015-09-28,356,44.43
2015-09-29,356,45.23
2015-09-30,356,45.09
2015-10-01,357,44.74
2015-10-02,357,45.54
2015-10-05,357,46.26
2015-10-06,357,48.53
2015-10-07,357,47.81
2015-10-08,357,49.43
2015-10-09,357,49.63
2015-10-12,357,47.1
2015-10-13,357,46.66
2015-10-14,357,46.64
2015-10-15,357,46.38
2015-10-16,357,47.26
2015-10-19,357,45.89
2015-10-20,357,45.55
2015-10-21,357,45.2
2015-10-22,357,45.38
2015-10-23,357,44.6
2015-10-26,357,43.98
2015-10-27,357,43.2
2015-10-28,357,45.94
2015-10-29,357,46.06
2015-10-30,357,46.59
2015-11-02,358,46.14
2015-11-03,358,47.9
2015-11-04,358,46.32
2015-11-05,358,45.2
2015-11-06,358,44.29
2015-11-09,358,43.87
2015-11-10,358,44.21
2015-11-11,358,42.93
2015-11-12,358,41.75
2015-11-13,358,40.74
2015-11-16,358,41.74
2015-11-17,358,40.67
2015-11-18,358,40.75
2015-11-19,358,40.54
2015-11-20,358,40.39
2015-11-23,358,41.75
2015-11-24,358,42.87
2015-11-25,358,43.04
2015-11-26,358,42.59
2015-11-27,358,41.71
2015-11-30,358,41.65
2015-12-01,359,41.85
2015-12-02,359,39.94
2015-12-03,359,41.08
2015-12-04,359,39.97
2015-12-07,359,37.65
2015-12-08,359,37.51
2015-12-09,359,37.16
2015-12-10,359,36.76
2015-12-11,359,35.62
2015-12-14,359,36.31
2015-12-15,359,37.35
2015-12-16,359,35.52
2015-12-17,359,34.95
2015-12-18,359,34.73
2015-12-21,359,34.74
2015-12-22,359,36.14
2015-12-23,359,37.5
2015-12-24,359,38.1
2015-12-28,359,36.81
2015-12-29,359,37.87
2015-12-30,359,36.6
2015-12-31,359,37.04
2016-01-04,360,36.76
2016-01-05,360,35.97
2016-01-06,360,33.97
2016-01-07,360,33.27
2016-01-08,360,33.16
2016-01-11,360,31.41
2016-01-12,360,30.44
2016-01-13,360,30.48
2016-01-14,360,31.2
2016-01-15,360,29.42
2016-01-17,360,29.75
2016-01-18,360,30.02
2016-01-19,360,28.46
2016-01-20,360,26.55
2016-01-21,360,29.53
2016-01-22,360,32.19
2016-01-25,360,30.34
2016-01-26,360,31.45
2016-01-27,360,32.3
2016-01-28,360,33.22
2016-01-29,360,33.62
2016-02-01,361,31.62
2016-02-02,361,29.88
2016-02-03,361,32.28
2016-02-04,361,31.72
2016-02-05,361,30.89
2016-02-08,361,29.69
2016-02-09,361,27.94
2016-02-10,361,27.45
2016-02-11,361,26.21
2016-02-12,361,29.44
2016-02-14,361,29.08
2016-02-15,361,30.6
2016-02-16,361,29.04
2016-02-17,361,30.66
2016-02-18,361,30.77
2016-02-19,361,29.64
2016-02-22,361,31.48
2016-02-23,361,31.87
2016-02-24,361,32.15
2016-02-25,361,33.07
2016-02-26,361,32.78
2016-02-29,361,33.75
2016-03-01,362,34.4
2016-03-02,362,34.66
2016-03-03,362,34.57
2016-03-04,362,35.92
2016-03-07,362,37.9
2016-03-08,362,36.5
2016-03-09,362,38.29
2016-03-10,362,37.84
2016-03-11,362,38.5
2016-03-14,362,37.18
2016-03-15,362,36.34
2016-03-16,362,38.46
2016-03-17,362,40.2
2016-03-18,362,39.44
2016-03-21,362,39.91
2016-03-22,362,41.45
2016-03-23,362,39.79
2016-03-24,362,39.46
2016-03-28,362,39.39
2016-03-29,362,38.28
2016-03-30,362,38.32
2016-03-31,362,38.34
2016-04-01,363,36.79
2016-04-04,363,35.7
2016-04-05,363,35.89
2016-04-06,363,37.75
2016-04-07,363,37.26
2016-04-08,363,39.72
2016-04-11,363,40.36
2016-04-12,363,42.17
2016-04-13,363,41.76
2016-04-14,363,41.5
2016-04-15,363,40.36
2016-04-18,363,39.78
2016-04-19,363,41.08
2016-04-20,363,42.63
2016-04-21,363,43.18
2016-04-22,363,43.73
2016-04-25,363,42.64
2016-04-26,363,44.04
2016-04-27,363,45.33
2016-04-28,363,46.03
2016-04-29,363,45.92
2016-05-02,364,44.78
2016-05-03,364,43.65
2016-05-04,364,43.78
2016-05-05,364,44.32
2016-05-06,364,44.66
2016-05-09,364,43.44
2016-05-10,364,44.66
2016-05-11,364,46.23
2016-05-12,364,46.7
2016-05-13,364,46.21
2016-05-16,364,47.72
2016-05-17,364,48.31
2016-05-18,364,48.19
2016-05-19,364,48.16
2016-05-20,364,47.75
2016-05-23,364,48.08
2016-05-24,364,48.62
2016-05-25,364,49.56
2016-05-26,364,49.48
2016-05-27,364,49.33
2016-05-29,364,49.58
2016-05-30,364,49.51
2016-05-31,364,49.1
2016-06-01,365,49.01
2016-06-02,365,49.17
2016-06-03,365,48.62
2016-06-06,365,49.69
2016-06-07,365,50.36
2016-06-08,365,51.23
2016-06-09,365,50.56
2016-06-10,365,49.07
2016-06-13,365,48.88
2016-06-14,365,48.49
2016-06-15,365,48.01
2016-06-16,365,46.21
2016-06-17,365,47.98
2016-06-20,365,49.37
2016-06-21,365,48.85
2016-06-22,365,49.13
2016-06-23,365,50.11
2016-06-24,365,47.64
2016-06-27,365,46.33
2016-06-28,365,47.85
2016-06-29,365,49.88
2016-06-30,365,48.33
2016-07-01,366,48.99
2016-07-03,366,49.01
2016-07-04,366,48.65
2016-07-05,366,46.6
2016-07-06,366,47.43
2016-07-07,366,45.14
2016-07-08,366,45.41
2016-07-11,366,44.76
2016-07-12,366,46.8
2016-07-13,366,44.75
2016-07-14,366,45.68
2016-07-15,366,45.95
2016-07-18,366,45.24
2016-07-19,366,44.65
2016-07-20,366,44.94
2016-07-21,366,44.75
2016-07-22,366,44.19
2016-07-25,366,43.13
2016-07-26,366,42.92
2016-07-27,366,41.92
2016-07-28,366,41.14
2016-07-29,366,41.6
2016-08-01,367,40.06
2016-08-02,367,39.51
2016-08-03,367,40.83
2016-08-04,367,41.93
2016-08-05,367,41.8
2016-08-08,367,43.02
2016-08-09,367,42.77
2016-08-10,367,41.71
2016-08-11,367,43.49
2016-08-12,367,44.49
2016-08-15,367,45.74
2016-08-16,367,46.58
2016-08-17,367,46.79
2016-08-18,367,48.22
2016-08-19,367,48.52
2016-08-22,367,47.05
2016-08-23,367,48.1
2016-08-24,367,46.77
2016-08-25,367,47.33
2016-08-26,367,47.64
2016-08-29,367,46.98
2016-08-30,367,46.35
2016-08-31,367,44.7
2016-09-01,368,43.16
2016-09-02,368,44.44
2016-09-04,368,44.11
2016-09-05,368,45.07
2016-09-06,368,44.83
2016-09-07,368,45.5
2016-09-08,368,47.62
2016-09-09,368,45.88
2016-09-12,368,46.29
2016-09-13,368,44.9
2016-09-14,368,43.58
2016-09-15,368,43.91
2016-09-16,368,43.03
2016-09-19,368,43.3
2016-09-20,368,43.44
2016-09-21,368,45.34
2016-09-22,368,46.32
2016-09-23,368,44.48
2016-09-26,368,45.93
2016-09-27,368,44.67
2016-09-28,368,47.05
2016-09-29,368,47.83
2016-09-30,368,48.24
2016-10-03,369,48.81
2016-10-04,369,48.69
2016-10-05,369,49.83
2016-10-06,369,50.44
2016-10-07,369,49.81
2016-10-10,369,51.35
2016-10-11,369,50.79
2016-10-12,369,50.18
2016-10-13,369,50.44
2016-10-14,369,50.35
2016-10-17,369,49.94
2016-10-18,369,50.29
2016-10-19,369,51.6
2016-10-20,369,50.43
2016-10-21,369,50.85
2016-10-24,369,50.52
2016-10-25,369,49.96
2016-10-26,369,49.18
2016-10-27,369,49.72
2016-10-28,369,48.7
2016-10-31,369,46.86
2016-11-01,370,46.67
2016-11-02,370,45.34
2016-11-03,370,44.66
2016-11-04,370,44.07
2016-11-07,370,44.89
2016-11-08,370,44.98
2016-11-09,370,45.27
2016-11-10,370,44.66
2016-11-11,370,43.41
2016-11-14,370,43.32
2016-11-15,370,45.81
2016-11-16,370,45.57
2016-11-17,370,45.42
2016-11-18,370,45.69
2016-11-21,370,47.49
2016-11-22,370,48.03
2016-11-23,370,47.96
2016-11-24,370,47.98
2016-11-25,370,46.06
2016-11-28,370,47.08
2016-11-29,370,45.23
2016-11-30,370,49.44
2016-12-01,371,51.06
2016-12-02,371,51.68
2016-12-05,371,51.79
2016-12-06,371,50.93
2016-12-07,371,49.77
2016-12-08,371,50.84
2016-12-09,371,51.5
2016-12-12,371,52.83
2016-12-13,371,52.98
2016-12-14,371,51.04
2016-12-15,371,50.9
2016-12-16,371,51.9
2016-12-19,371,52.12
2016-12-20,371,52.23
2016-12-21,371,52.49
2016-12-22,371,52.95
2016-12-23,371,53.02
2016-12-26,371,53.19
2016-12-27,371,53.9
2016-12-28,371,54.06
2016-12-29,371,53.77
2016-12-30,371,53.72
2017-01-02,372,54.03
2017-01-03,372,52.33
2017-01-04,372,53.26
2017-01-05,372,53.76
2017-01-06,372,53.99
2017-01-09,372,51.96
2017-01-10,372,50.82
2017-01-11,372,52.25
2017-01-12,372,53.01
2017-01-13,372,52.37
2017-01-15,372,52.45
2017-01-16,372,52.52
2017-01-17,372,52.48
2017-01-18,372,51.08
2017-01-19,372,51.37
2017-01-20,372,52.42
2017-01-23,372,52.75
2017-01-24,372,53.18
2017-01-25,372,52.75
2017-01-26,372,53.78
2017-01-27,372,53.17
2017-01-30,372,52.63
2017-01-31,372,52.81
2017-02-01,373,53.88
2017-02-02,373,53.54
2017-02-03,373,53.83
2017-02-06,373,53.01
2017-02-07,373,52.17
2017-02-08,373,52.34
2017-02-09,373,53.0
2017-02-10,373,53.86
2017-02-13,373,52.93
2017-02-14,373,53.2
2017-02-15,373,53.11
2017-02-16,373,53.36
2017-02-17,373,53.4
2017-02-19,373,53.79
2017-02-20,373,53.97
2017-02-21,373,54.06
2017-02-22,373,53.59
2017-02-23,373,54.45
2017-02-24,373,53.99
2017-02-27,373,54.05
2017-02-28,373,54.01
2017-03-01,374,53.83
2017-03-02,374,52.61
2017-03-03,374,53.33
2017-03-06,374,53.2
2017-03-07,374,53.14
2017-03-08,374,50.28
2017-03-09,374,49.28
2017-03-10,374,48.49
2017-03-13,374,48.4
2017-03-14,374,47.72
2017-03-15,374,48.86
2017-03-16,374,48.75
2017-03-17,374,48.78
2017-03-20,374,48.22
2017-03-21,374,47.34
2017-03-22,374,48.04
2017-03-23,374,47.7
2017-03-24,374,47.97
2017-03-27,374,47.73
2017-03-28,374,48.37
2017-03-29,374,49.51
2017-03-30,374,50.35
2017-03-31,374,50.6
2017-04-03,375,50.24
2017-04-04,375,51.03
2017-04-05,375,51.15
2017-04-06,375,51.7
2017-04-07,375,52.24
2017-04-10,375,53.08
2017-04-11,375,53.4
2017-04-12,375,53.11
2017-04-13,375,53.18
2017-04-17,375,52.65
2017-04-18,375,52.41
2017-04-19,375,50.44
2017-04-20,375,50.27
2017-04-21,375,49.62
2017-04-24,375,49.23
2017-04-25,375,49.56
2017-04-26,375,49.62
2017-04-27,375,48.97
2017-04-28,375,49.33
2017-05-01,376,48.84
2017-05-02,376,47.66
2017-05-03,376,47.82
2017-05-04,376,45.52
2017-05-05,376,46.22
2017-05-08,376,46.43
2017-05-09,376,45.88
2017-05-10,376,47.33
2017-05-11,376,47.83
2017-05-12,376,47.84
2017-05-15,376,48.85
2017-05-16,376,48.66
2017-05-17,376,49.07
2017-05-18,376,49.35
2017-05-19,376,50.33
2017-05-22,376,50.73
2017-05-23,376,51.47
2017-05-24,376,51.36
2017-05-25,376,48.9
2017-05-26,376,49.8
2017-05-28,376,49.94
2017-05-29,376,49.97
2017-05-30,376,49.66
2017-05-31,376,48.32
2017-06-01,377,48.36
2017-06-02,377,47.66
2017-06-05,377,47.4
2017-06-06,377,48.19
2017-06-07,377,45.72
2017-06-08,377,45.64
2017-06-09,377,45.83
2017-06-12,377,46.08
2017-06-13,377,46.46
2017-06-14,377,44.73
2017-06-15,377,44.46
2017-06-16,377,44.74
2017-06-19,377,44.2
2017-06-20,377,43.23
2017-06-21,377,42.53
2017-06-22,377,42.74
2017-06-23,377,43.01
2017-06-26,377,43.38
2017-06-27,377,44.24
2017-06-28,377,44.74
2017-06-29,377,44.93
2017-06-30,377,46.04
2017-07-03,378,47.07
2017-07-04,378,47.13
2017-07-05,378,45.13
2017-07-06,378,45.52
2017-07-07,378,44.23
2017-07-10,378,44.4
2017-07-11,378,45.04
2017-07-12,378,45.49
2017-07-13,378,46.08
2017-07-14,378,46.54
2017-07-17,378,46.02
2017-07-18,378,46.4
2017-07-19,378,47.12
2017-07-20,378,46.79
2017-07-21,378,45.77
2017-07-24,378,46.34
2017-07-25,378,47.89
2017-07-26,378,48.75
2017-07-27,378,49.04
2017-07-28,378,49.71
2017-07-31,378,50.17
2017-08-01,379,49.16
2017-08-02,379,49.59
2017-08-03,379,49.03
2017-08-04,379,49.58
2017-08-07,379,49.39
2017-08-08,379,49.17
2017-08-09,379,49.56
2017-08-10,379,48.59
2017-08-11,379,48.82
2017-08-14,379,47.59
2017-08-15,379,47.55
2017-08-16,379,46.78
2017-08-17,379,47.09
2017-08-18,379,48.51
2017-08-21,379,47.37
2017-08-22,379,47.64
2017-08-23,379,48.41
2017-08-24,379,47.43
2017-08-25,379,47.87
2017-08-28,379,46.57
2017-08-29,379,46.44
2017-08-30,379,45.96
2017-08-31,379,47.23
2017-09-01,380,47.29
2017-09-03,380,47.32
2017-09-04,380,47.41
2017-09-05,380,48.66
2017-09-06,380,49.16
2017-09-07,380,49.09
2017-09-08,380,47.48
2017-09-11,380,48.07
2017-09-12,380,48.23
2017-09-13,380,49.3
2017-09-14,380,49.89
2017-09-15,380,49.89
2017-09-18,380,49.91
2017-09-19,380,49.48
2017-09-20,380,50.41
2017-09-21,380,50.55
2017-09-22,380,50.66
2017-09-25,380,52.22
2017-09-26,380,51.88
2017-09-27,380,52.14
2017-09-28,380,51.56
2017-09-29,380,51.67
2017-10-02,381,50.58
2017-10-03,381,50.42
2017-10-04,381,49.98
2017-10-05,381,50.79
2017-10-06,381,49.29
2017-10-09,381,49.58
2017-10-10,381,50.92
2017-10-11,381,51.3
2017-10-12,381,50.6
2017-10-13,381,51.45
2017-10-16,381,51.87
2017-10-17,381,51.88
2017-10-18,381,52.04
2017-10-19,381,51.29
2017-10-20,381,51.47
2017-10-23,381,51.9
2017-10-24,381,52.47
2017-10-25,381,52.18
2017-10-26,381,52.64
2017-10-27,381,53.9
2017-10-30,381,54.15
2017-10-31,381,54.38
2017-11-01,382,54.3
2017-11-02,382,54.54
2017-11-03,382,55.64
2017-11-06,382,57.35
2017-11-07,382,57.2
2017-11-08,382,56.81
2017-11-09,382,57.17
2017-11-10,382,56.74
2017-11-13,382,56.76
2017-11-14,382,55.7
2017-11-15,382,55.33
2017-11-16,382,55.14
2017-11-17,382,56.55
2017-11-20,382,56.09
2017-11-21,382,56.83
2017-11-22,382,58.02
2017-11-23,382,58.38
2017-11-24,382,58.95
2017-11-27,382,58.11
2017-11-28,382,57.99
2017-11-29,382,57.3
2017-11-30,382,57.4
2017-12-01,383,58.36
2017-12-04,383,57.47
2017-12-05,383,57.62
2017-12-06,383,55.96
2017-12-07,383,56.69
2017-12-08,383,57.36
2017-12-11,383,57.99
2017-12-12,383,57.14
2017-12-13,383,56.6
2017-12-14,383,57.04
2017-12-15,383,57.3
2017-12-18,383,57.16
2017-12-19,383,57.46
2017-12-20,383,58.09
2017-12-21,383,58.36
2017-12-22,383,58.47
2017-12-25,383,58.59
2017-12-26,383,59.97
2017-12-27,383,59.64
2017-12-28,383,59.84
2017-12-29,383,60.42
2018-01-01,384,60.24
2018-01-02,384,60.37
2018-01-03,384,61.63
2018-01-04,384,62.01
2018-01-05,384,61.44
2018-01-08,384,61.73
2018-01-09,384,62.96
2018-01-10,384,63.57
2018-01-11,384,63.8
2018-01-12,384,64.3
2018-01-14,384,64.28
2018-01-15,384,64.73
2018-01-16,384,63.73
2018-01-17,384,63.97
2018-01-18,384,63.95
2018-01-19,384,63.37
2018-01-22,384,63.49
2018-01-23,384,64.47
2018-01-24,384,65.61
2018-01-25,384,65.51
2018-01-26,384,66.14
2018-01-29,384,65.56
2018-01-30,384,64.5
2018-01-31,384,64.73
2018-02-01,385,65.8
2018-02-02,385,65.45
2018-02-05,385,64.15
2018-02-06,385,63.39
2018-02-07,385,61.79
2018-02-08,385,61.15
2018-02-09,385,59.2
2018-02-12,385,59.29
2018-02-13,385,59.19
2018-02-14,385,60.6
2018-02-15,385,61.34
2018-02-16,385,61.68
2018-02-18,385,61.72
2018-02-19,385,62.38
2018-02-20,385,61.9
2018-02-21,385,61.68
2018-02-22,385,62.77
2018-02-23,385,63.55
2018-02-26,385,63.91
2018-02-27,385,63.01
2018-02-28,385,61.64
2018-03-01,386,60.99
2018-03-02,386,61.25
2018-03-05,386,62.57
2018-03-06,386,62.6
2018-03-07,386,61.15
2018-03-08,386,60.12
2018-03-09,386,62.04
2018-03-12,386,61.36
2018-03-13,386,60.71
2018-03-14,386,60.96
2018-03-15,386,61.19
2018-03-16,386,62.34
2018-03-19,386,62.06
2018-03-20,386,63.4
2018-03-21,386,65.17
2018-03-22,386,64.3
2018-03-23,386,65.88
2018-03-26,386,65.55
2018-03-27,386,65.25
2018-03-28,386,64.38
2018-03-29,386,64.94
2018-04-02,387,63.01
2018-04-03,387,63.51
2018-04-04,387,63.37
2018-04-05,387,63.54
2018-04-06,387,62.06
2018-04-09,387,63.42
2018-04-10,387,65.51
2018-04-11,387,66.82
2018-04-12,387,67.07
2018-04-13,387,67.39
2018-04-16,387,66.22
2018-04-17,387,66.52
2018-04-18,387,68.47
2018-04-19,387,68.29
2018-04-20,387,68.38
2018-04-23,387,68.64
2018-04-24,387,67.7
2018-04-25,387,68.05
2018-04-26,387,68.19
2018-04-27,387,68.1
2018-04-30,387,68.57
2018-05-01,388,67.25
2018-05-02,388,67.93
2018-05-03,388,68.43
2018-05-04,388,69.72
2018-05-07,388,70.73
2018-05-08,388,69.06
2018-05-09,388,71.14
2018-05-10,388,71.36
2018-05-11,388,70.7
2018-05-14,388,70.96
2018-05-15,388,71.31
2018-05-16,388,71.49
2018-05-17,388,71.49
2018-05-18,388,71.28
2018-05-21,388,72.24
2018-05-22,388,72.13
2018-05-23,388,71.84
2018-05-24,388,70.71
2018-05-25,388,67.88
2018-05-27,388,67.36
2018-05-28,388,67.05
2018-05-29,388,66.73
2018-05-30,388,68.21
2018-05-31,388,67.04
2018-06-01,389,65.81
2018-06-04,389,64.75
2018-06-05,389,65.52
2018-06-06,389,64.73
2018-06-07,389,65.95
2018-06-08,389,65.74
2018-06-11,389,66.1
2018-06-12,389,66.36
2018-06-13,389,66.64
2018-06-14,389,66.89
2018-06-15,389,65.06
2018-06-18,389,65.85
2018-06-19,389,65.07
2018-06-20,389,66.22
2018-06-21,389,65.54
2018-06-22,389,68.58
2018-06-25,389,68.08
2018-06-26,389,70.53
2018-06-27,389,72.76
2018-06-28,389,73.45
2018-06-29,389,74.15
2018-07-02,390,73.94
2018-07-03,390,74.14
2018-07-04,390,74.13
2018-07-05,390,72.94
2018-07-06,390,73.8
2018-07-09,390,73.85
2018-07-10,390,74.11
2018-07-11,390,70.38
2018-07-12,390,70.33
2018-07-13,390,71.01
2018-07-16,390,68.06
2018-07-17,390,68.08
2018-07-18,390,68.76
2018-07-19,390,69.46
2018-07-20,390,70.46
2018-07-23,390,67.89
2018-07-24,390,68.52
2018-07-25,390,69.3
2018-07-26,390,69.61
2018-07-27,390,68.69
2018-07-30,390,70.13
2018-07-31,390,68.76
2018-08-01,391,67.66
2018-08-02,391,68.96
2018-08-03,391,68.49
2018-08-06,391,69.01
2018-08-07,391,69.17
2018-08-08,391,66.94
2018-08-09,391,66.81
2018-08-10,391,67.63
2018-08-13,391,67.2
2018-08-14,391,67.04
2018-08-15,391,65.01
2018-08-16,391,65.46
2018-08-17,391,65.91
2018-08-20,391,66.43
2018-08-21,391,67.35
2018-08-22,391,67.86
2018-08-23,391,67.83
2018-08-24,391,68.72
2018-08-27,391,68.87
2018-08-28,391,68.53
2018-08-29,391,69.51
2018-08-30,391,70.25
2018-08-31,391,69.8
2018-09-02,392,69.92
2018-09-03,392,70.12
2018-09-04,392,69.87
2018-09-05,392,68.72
2018-09-06,392,67.77
2018-09-07,392,67.75
2018-09-10,392,67.54
2018-09-11,392,69.25
2018-09-12,392,70.37
2018-09-13,392,68.59
2018-09-14,392,68.99
2018-09-17,392,68.91
2018-09-18,392,69.85
2018-09-19,392,71.12
2018-09-20,392,70.8
2018-09-21,392,70.78
2018-09-24,392,72.08
2018-09-25,392,72.28
2018-09-26,392,71.57
2018-09-27,392,72.12
2018-09-28,392,73.25
2018-10-01,393,75.3
2018-10-02,393,75.23
2018-10-03,393,76.41
2018-10-04,393,74.33
2018-10-05,393,74.34
2018-10-08,393,74.29
2018-10-09,393,74.96
2018-10-10,393,73.17
2018-10-11,393,70.97
2018-10-12,393,71.34
2018-10-15,393,71.78
2018-10-16,393,71.92
2018-10-17,393,69.75
2018-10-18,393,68.65
2018-10-19,393,69.12
2018-10-22,393,69.17
2018-10-23,393,66.43
2018-10-24,393,66.82
2018-10-25,393,67.33
2018-10-26,393,67.59
2018-10-29,393,67.04
2018-10-30,393,66.18
2018-10-31,393,65.31
2018-11-01,394,63.69
2018-11-02,394,63.14
2018-11-05,394,63.1
2018-11-06,394,62.21
2018-11-07,394,61.67
2018-11-08,394,60.67
2018-11-09,394,60.19
2018-11-12,394,59.93
2018-11-13,394,55.69
2018-11-14,394,56.25
2018-11-15,394,56.46
2018-11-16,394,56.46
2018-11-19,394,56.76
2018-11-20,394,53.43
2018-11-21,394,54.63
2018-11-22,394,54.02
2018-11-23,394,50.42
2018-11-26,394,51.63
2018-11-27,394,51.56
2018-11-28,394,50.29
2018-11-29,394,51.45
2018-11-30,394,50.93
2018-12-03,395,52.95
2018-12-04,395,53.25
2018-12-05,395,52.89
2018-12-06,395,51.49
2018-12-07,395,52.61
2018-12-10,395,51.0
2018-12-11,395,51.65
2018-12-12,395,51.15
2018-12-13,395,52.58
2018-12-14,395,51.2
2018-12-17,395,49.88
2018-12-18,395,46.24
2018-12-19,395,47.2
2018-12-20,395,45.88
2018-12-21,395,45.59
2018-12-24,395,42.53
2018-12-25,395,43.16
2018-12-26,395,46.22
2018-12-27,395,44.61
2018-12-28,395,45.33
2018-12-31,395,45.41
2019-01-01,396,45.89
2019-01-02,396,46.54
2019-01-03,396,47.09
2019-01-04,396,47.96
2019-01-07,396,48.52
2019-01-08,396,49.78
2019-01-09,396,52.36
2019-01-10,396,52.59
2019-01-11,396,51.59
2019-01-14,396,50.51
2019-01-15,396,52.11
2019-01-16,396,52.31
2019-01-17,396,52.07
2019-01-18,396,53.8
2019-01-20,396,53.65
2019-01-21,396,54.24
2019-01-22,396,52.57
2019-01-23,396,52.62
2019-01-24,396,53.13
2019-01-25,396,53.69
2019-01-28,396,51.99
2019-01-29,396,53.31
2019-01-30,396,54.23
2019-01-31,396,53.79
2019-02-01,397,55.26
2019-02-04,397,54.56
2019-02-05,397,53.66
2019-02-06,397,54.01
2019-02-07,397,52.64
2019-02-08,397,52.72
2019-02-11,397,52.41
2019-02-12,397,53.1
2019-02-13,397,53.9
2019-02-14,397,54.41
2019-02-15,397,55.59
2019-02-17,397,56.33
2019-02-18,397,56.27
2019-02-19,397,56.09
2019-02-20,397,56.92
2019-02-21,397,56.96
2019-02-22,397,57.26
2019-02-25,397,55.48
2019-02-26,397,55.5
2019-02-27,397,56.94
2019-02-28,397,57.22
2019-03-01,398,55.8
2019-03-04,398,56.59
2019-03-05,398,56.56
2019-03-06,398,56.22
2019-03-07,398,56.66
2019-03-08,398,56.07
2019-03-11,398,56.79
2019-03-12,398,56.87
2019-03-13,398,58.26
2019-03-14,398,58.61
2019-03-15,398,58.52
2019-03-18,398,59.09
2019-03-19,398,59.03
2019-03-20,398,59.83
2019-03-21,398,59.98
2019-03-22,398,59.04
2019-03-25,398,58.82
2019-03-26,398,59.94
2019-03-27,398,59.41
2019-03-28,398,59.3
2019-03-29,398,60.14
2019-04-01,399,61.59
2019-04-02,399,62.58
2019-04-03,399,62.46
2019-04-04,399,62.1
2019-04-05,399,63.08
2019-04-08,399,64.4
2019-04-09,399,63.98
2019-04-10,399,64.61
2019-04-11,399,63.58
